dropoff_longitude,dropoff_latitude,week_day,passenger_count
-74.012,40.711,3,6.166666666666667
-74.012,40.711,4,8.083333333333334
-74.012,40.711,5,9.25
-74.012,40.711,6,8.333333333333334
-74.012,40.712,0,1.8333333333333333
-74.012,40.712,1,1.5833333333333333
-74.012,40.712,2,1.6666666666666667
-74.012,40.712,3,1.8333333333333333
-74.012,40.712,4,1.5833333333333333
-74.012,40.712,5,1.8333333333333333
-74.012,40.712,6,1.1666666666666667
-74.012,40.713,0,34.0
-74.012,40.713,1,31.166666666666668
-74.012,40.713,2,30.916666666666668
-74.012,40.713,3,35.583333333333336
-74.012,40.713,4,31.333333333333332
-74.012,40.713,5,25.5
-74.012,40.713,6,24.25
-74.012,40.714,0,260.1666666666667
-74.012,40.714,1,305.25
-74.012,40.714,2,283.0833333333333
-74.012,40.714,3,273.8333333333333
-74.012,40.714,4,253.83333333333334
-74.012,40.714,5,197.75
-74.012,40.714,6,166.75
-74.012,40.715,0,98.41666666666667
-74.012,40.715,1,125.66666666666667
-74.012,40.715,2,134.08333333333334
-74.012,40.715,3,128.33333333333334
-74.012,40.715,4,114.16666666666667
-74.012,40.715,5,84.83333333333333
-74.012,40.715,6,82.16666666666667
-74.012,40.716,0,23.916666666666668
-74.012,40.716,1,29.0
-74.012,40.716,2,31.333333333333332
-74.012,40.716,3,26.666666666666668
-74.012,40.716,4,32.916666666666664
-74.012,40.716,5,32.916666666666664
-74.012,40.716,6,30.916666666666668
-74.012,40.717,0,90.08333333333333
-74.012,40.717,1,113.83333333333333
-74.012,40.717,2,102.41666666666667
-74.012,40.717,3,112.33333333333333
-74.012,40.717,4,102.83333333333333
-74.012,40.717,5,149.33333333333334
-74.012,40.717,6,109.91666666666667
-74.012,40.718,0,0.6666666666666666
-74.012,40.718,1,2.0
-74.012,40.718,2,3.0833333333333335
-74.012,40.718,3,2.0
-74.012,40.718,4,3.0
-74.012,40.718,5,3.3333333333333335
-74.012,40.718,6,3.25
-74.012,40.719,0,22.416666666666668
-74.012,40.719,1,28.25
-74.012,40.719,2,29.916666666666668
-74.012,40.719,3,31.833333333333332
-74.012,40.719,4,32.25
-74.012,40.719,5,40.25
-74.012,40.719,6,23.333333333333332
-74.012,40.72,0,42.666666666666664
-74.012,40.72,1,41.5
-74.012,40.72,2,46.25
-74.012,40.72,3,45.75
-74.012,40.72,4,48.916666666666664
-74.012,40.72,5,87.25
-74.012,40.72,6,78.41666666666667
-74.012,40.721,0,26.0
-74.012,40.721,1,30.916666666666668
-74.012,40.721,2,38.75
-74.012,40.721,3,35.333333333333336
-74.012,40.721,4,44.583333333333336
-74.012,40.721,5,77.5
-74.012,40.721,6,95.08333333333333
-74.012,40.722,0,22.583333333333332
-74.012,40.722,1,23.083333333333332
-74.012,40.722,2,21.583333333333332
-74.012,40.722,3,26.25
-74.012,40.722,4,19.583333333333332
-74.012,40.722,5,14.583333333333334
-74.012,40.722,6,24.666666666666668
-74.012,40.723,0,9.916666666666666
-74.012,40.723,1,11.916666666666666
-74.012,40.723,2,10.5
-74.012,40.723,3,13.0
-74.012,40.723,4,8.333333333333334
-74.012,40.723,5,10.166666666666666
-74.012,40.723,6,14.0
-74.012,40.724,0,1.0
-74.012,40.724,1,2.5
-74.012,40.724,2,1.1666666666666667
-74.012,40.724,3,2.0833333333333335
-74.012,40.724,4,0.5833333333333334
-74.012,40.724,5,0.5833333333333334
-74.012,40.724,6,0.3333333333333333
-74.012,40.725,4,0.4166666666666667
-74.012,40.725,5,0.08333333333333333
-74.012,40.726,3,0.08333333333333333
-74.012,40.727,2,0.4166666666666667
-74.012,40.727,3,0.08333333333333333
-74.012,40.728,3,0.25
-74.012,40.729,0,1.0
-74.012,40.729,1,0.5
-74.012,40.729,2,0.8333333333333334
-74.012,40.729,3,0.6666666666666666
-74.012,40.729,4,0.75
-74.012,40.729,5,0.3333333333333333
-74.012,40.729,6,1.0
-74.012,40.73,1,0.16666666666666666
-74.012,40.73,3,0.08333333333333333
-74.012,40.731,1,0.08333333333333333
-74.012,40.731,4,0.25
-74.012,40.732,1,0.08333333333333333
-74.012,40.733,1,0.16666666666666666
-74.012,40.736,5,0.5
-74.012,40.737,0,0.5
-74.012,40.737,5,0.08333333333333333
-74.012,40.738,4,0.25
-74.012,40.739,4,0.25
-74.012,40.741,2,0.08333333333333333
-74.012,40.744,2,0.08333333333333333
-74.012,40.745,1,0.08333333333333333
-74.012,40.746,3,0.08333333333333333
-74.012,40.747,0,0.08333333333333333
-74.012,40.747,5,0.16666666666666666
-74.012,40.748,1,0.5
-74.012,40.75,5,0.4166666666666667
-74.012,40.751,6,0.08333333333333333
-74.012,40.752,2,0.3333333333333333
-74.012,40.758,3,0.16666666666666666
-74.012,40.76,0,0.4166666666666667
-74.012,40.763,6,0.08333333333333333
-74.012,40.773,0,0.4166666666666667
-74.012,40.773,1,0.5833333333333334
-74.012,40.773,2,0.75
-74.012,40.773,3,0.5833333333333334
-74.012,40.773,4,0.4166666666666667
-74.012,40.773,5,0.9166666666666666
-74.012,40.773,6,0.6666666666666666
-74.012,40.774,0,0.08333333333333333
-74.012,40.774,3,0.08333333333333333
-74.012,40.774,4,0.25
-74.012,40.775,5,0.08333333333333333
-74.012,40.775,6,0.25
-74.012,40.776,1,0.25
-74.012,40.776,2,0.08333333333333333
-74.012,40.776,3,0.25
-74.012,40.776,4,0.16666666666666666
-74.012,40.776,6,0.08333333333333333
-74.012,40.777,2,0.25
-74.012,40.777,6,0.4166666666666667
-74.012,40.778,2,0.08333333333333333
-74.012,40.778,5,0.08333333333333333
-74.012,40.779,1,0.16666666666666666
-74.012,40.779,6,0.08333333333333333
-74.012,40.78,0,0.08333333333333333
-74.012,40.78,1,0.25
-74.012,40.78,2,0.25
-74.012,40.78,3,0.25
-74.012,40.78,4,0.16666666666666666
-74.012,40.78,5,0.4166666666666667
-74.012,40.78,6,0.16666666666666666
-74.012,40.781,0,0.25
-74.012,40.781,1,0.16666666666666666
-74.012,40.781,2,0.16666666666666666
-74.012,40.781,3,0.3333333333333333
-74.012,40.781,5,1.0833333333333333
-74.012,40.781,6,0.4166666666666667
-74.012,40.782,3,0.4166666666666667
-74.012,40.782,5,0.4166666666666667
-74.012,40.783,0,0.25
-74.012,40.783,4,0.08333333333333333
-74.012,40.783,6,0.25
-74.012,40.784,4,0.6666666666666666
-74.012,40.785,1,0.25
-74.012,40.785,2,0.08333333333333333
-74.012,40.787,1,0.08333333333333333
-74.012,40.787,4,0.08333333333333333
-74.012,40.787,5,0.25
-74.012,40.787,6,0.08333333333333333
-74.012,40.788,1,0.16666666666666666
-74.012,40.788,4,0.16666666666666666
-74.012,40.788,5,0.08333333333333333
-74.012,40.788,6,0.08333333333333333
-74.012,40.789,4,0.08333333333333333
-74.012,40.789,5,0.08333333333333333
-74.012,40.79,4,0.3333333333333333
-74.012,40.79,5,0.08333333333333333
-74.012,40.792,1,0.4166666666666667
-74.012,40.794,4,0.25
-74.012,40.8,5,0.08333333333333333
-74.012,40.801,0,0.08333333333333333
-74.012,40.804,3,0.08333333333333333
-74.012,40.805,6,0.08333333333333333
-74.012,40.808,4,0.16666666666666666
-74.012,40.812,5,0.08333333333333333
-74.012,40.814,6,0.3333333333333333
-74.012,40.822,0,0.16666666666666666
-74.012,40.835,3,0.08333333333333333
-74.012,40.835,4,0.08333333333333333
-74.012,40.844,5,0.25
-74.012,40.846,2,0.08333333333333333
-74.012,40.85,0,0.08333333333333333
-74.012,40.85,1,0.08333333333333333
-74.012,40.85,3,0.5833333333333334
-74.012,40.851,2,0.08333333333333333
-74.012,40.853,1,0.08333333333333333
-74.011,40.703,0,193.91666666666666
-74.011,40.703,1,208.91666666666666
-74.011,40.703,2,221.08333333333334
-74.011,40.703,3,258.8333333333333
-74.011,40.703,4,214.5
-74.011,40.703,5,134.58333333333334
-74.011,40.703,6,96.08333333333333
-74.011,40.704,0,118.08333333333333
-74.011,40.704,1,141.5
-74.011,40.704,2,136.83333333333334
-74.011,40.704,3,141.66666666666666
-74.011,40.704,4,135.83333333333334
-74.011,40.704,5,102.66666666666667
-74.011,40.704,6,74.33333333333333
-74.011,40.705,0,43.666666666666664
-74.011,40.705,1,55.833333333333336
-74.011,40.705,2,58.25
-74.011,40.705,3,62.333333333333336
-74.011,40.705,4,58.25
-74.011,40.705,5,48.333333333333336
-74.011,40.705,6,51.666666666666664
-74.011,40.706,0,8.416666666666666
-74.011,40.706,1,4.416666666666667
-74.011,40.706,2,5.333333333333333
-74.011,40.706,3,7.416666666666667
-74.011,40.706,4,8.833333333333334
-74.011,40.706,5,6.583333333333333
-74.011,40.706,6,7.833333333333333
-74.011,40.707,0,3.4166666666666665
-74.011,40.707,1,4.5
-74.011,40.707,2,5.5
-74.011,40.707,3,5.0
-74.011,40.707,4,3.5833333333333335
-74.011,40.707,5,4.166666666666667
-74.011,40.707,6,4.25
-74.011,40.708,0,124.66666666666667
-74.011,40.708,1,154.0
-74.011,40.708,2,161.5
-74.011,40.708,3,148.83333333333334
-74.011,40.708,4,142.16666666666666
-74.011,40.708,5,139.91666666666666
-74.011,40.708,6,124.66666666666667
-74.011,40.709,0,157.0
-74.011,40.709,1,203.5
-74.011,40.709,2,195.25
-74.011,40.709,3,170.0
-74.011,40.709,4,161.75
-74.011,40.709,5,133.25
-74.011,40.709,6,131.08333333333334
-74.011,40.71,0,110.41666666666667
-74.011,40.71,1,112.66666666666667
-74.011,40.71,2,109.16666666666667
-74.011,40.71,3,118.66666666666667
-74.011,40.71,4,115.83333333333333
-74.011,40.71,5,163.58333333333334
-74.011,40.71,6,136.5
-74.011,40.711,0,61.833333333333336
-74.011,40.711,1,74.16666666666667
-74.011,40.711,2,70.75
-74.011,40.711,3,59.25
-74.011,40.711,4,68.0
-74.011,40.711,5,90.5
-74.011,40.711,6,83.66666666666667
-74.011,40.712,0,17.416666666666668
-74.011,40.712,1,15.0
-74.011,40.712,2,11.166666666666666
-74.011,40.712,3,16.083333333333332
-74.011,40.712,4,16.75
-74.011,40.712,5,20.0
-74.011,40.712,6,21.0
-74.011,40.713,0,260.75
-74.011,40.713,1,299.3333333333333
-74.011,40.713,2,272.8333333333333
-74.011,40.713,3,291.3333333333333
-74.011,40.713,4,301.0833333333333
-74.011,40.713,5,340.3333333333333
-74.011,40.713,6,295.5833333333333
-74.011,40.714,0,164.91666666666666
-74.011,40.714,1,208.16666666666666
-74.011,40.714,2,178.91666666666666
-74.011,40.714,3,196.33333333333334
-74.011,40.714,4,186.0
-74.011,40.714,5,170.5
-74.011,40.714,6,152.75
-74.011,40.715,0,113.91666666666667
-74.011,40.715,1,154.0
-74.011,40.715,2,145.0
-74.011,40.715,3,138.08333333333334
-74.011,40.715,4,129.91666666666666
-74.011,40.715,5,120.58333333333333
-74.011,40.715,6,124.08333333333333
-74.011,40.716,0,194.25
-74.011,40.716,1,221.83333333333334
-74.011,40.716,2,207.66666666666666
-74.011,40.716,3,210.75
-74.011,40.716,4,197.91666666666666
-74.011,40.716,5,269.4166666666667
-74.011,40.716,6,238.58333333333334
-74.011,40.717,0,67.08333333333333
-74.011,40.717,1,93.83333333333333
-74.011,40.717,2,79.66666666666667
-74.011,40.717,3,98.5
-74.011,40.717,4,92.5
-74.011,40.717,5,111.91666666666667
-74.011,40.717,6,113.16666666666667
-74.011,40.718,0,75.0
-74.011,40.718,1,101.25
-74.011,40.718,2,80.16666666666667
-74.011,40.718,3,93.5
-74.011,40.718,4,93.41666666666667
-74.011,40.718,5,140.83333333333334
-74.011,40.718,6,145.83333333333334
-74.011,40.719,0,84.25
-74.011,40.719,1,97.08333333333333
-74.011,40.719,2,98.16666666666667
-74.011,40.719,3,108.91666666666667
-74.011,40.719,4,106.16666666666667
-74.011,40.719,5,129.91666666666666
-74.011,40.719,6,121.66666666666667
-74.011,40.72,0,49.25
-74.011,40.72,1,71.66666666666667
-74.011,40.72,2,65.33333333333333
-74.011,40.72,3,62.416666666666664
-74.011,40.72,4,75.16666666666667
-74.011,40.72,5,83.75
-74.011,40.72,6,92.25
-74.011,40.721,0,26.833333333333332
-74.011,40.721,1,23.0
-74.011,40.721,2,29.75
-74.011,40.721,3,26.916666666666668
-74.011,40.721,4,23.25
-74.011,40.721,5,6.666666666666667
-74.011,40.721,6,9.0
-74.011,40.722,0,76.25
-74.011,40.722,1,88.91666666666667
-74.011,40.722,2,92.25
-74.011,40.722,3,99.08333333333333
-74.011,40.722,4,73.5
-74.011,40.722,5,50.0
-74.011,40.722,6,49.666666666666664
-74.011,40.723,0,40.5
-74.011,40.723,1,69.41666666666667
-74.011,40.723,2,58.416666666666664
-74.011,40.723,3,60.25
-74.011,40.723,4,53.833333333333336
-74.011,40.723,5,46.5
-74.011,40.723,6,40.333333333333336
-74.011,40.724,0,73.16666666666667
-74.011,40.724,1,96.5
-74.011,40.724,2,90.08333333333333
-74.011,40.724,3,92.0
-74.011,40.724,4,84.58333333333333
-74.011,40.724,5,120.25
-74.011,40.724,6,111.25
-74.011,40.725,0,16.083333333333332
-74.011,40.725,1,22.5
-74.011,40.725,2,25.583333333333332
-74.011,40.725,3,21.5
-74.011,40.725,4,24.833333333333332
-74.011,40.725,5,18.916666666666668
-74.011,40.725,6,22.833333333333332
-74.011,40.726,0,5.666666666666667
-74.011,40.726,1,8.666666666666666
-74.011,40.726,2,11.166666666666666
-74.011,40.726,3,9.916666666666666
-74.011,40.726,4,15.083333333333334
-74.011,40.726,5,14.5
-74.011,40.726,6,12.083333333333334
-74.011,40.727,0,1.3333333333333333
-74.011,40.727,1,1.9166666666666667
-74.011,40.727,2,2.9166666666666665
-74.011,40.727,3,2.3333333333333335
-74.011,40.727,4,2.0
-74.011,40.727,5,2.6666666666666665
-74.011,40.727,6,1.0833333333333333
-74.011,40.728,0,9.25
-74.011,40.728,1,15.75
-74.011,40.728,2,10.916666666666666
-74.011,40.728,3,11.083333333333334
-74.011,40.728,4,14.25
-74.011,40.728,5,23.916666666666668
-74.011,40.728,6,12.916666666666666
-74.011,40.729,0,104.41666666666667
-74.011,40.729,1,112.33333333333333
-74.011,40.729,2,126.0
-74.011,40.729,3,131.75
-74.011,40.729,4,148.25
-74.011,40.729,5,283.0
-74.011,40.729,6,171.91666666666666
-74.011,40.73,0,11.666666666666666
-74.011,40.73,1,13.416666666666666
-74.011,40.73,2,23.833333333333332
-74.011,40.73,3,24.666666666666668
-74.011,40.73,4,29.333333333333332
-74.011,40.73,5,61.916666666666664
-74.011,40.73,6,49.583333333333336
-74.011,40.731,0,0.6666666666666666
-74.011,40.731,1,2.25
-74.011,40.731,2,2.3333333333333335
-74.011,40.731,3,2.75
-74.011,40.731,4,3.5
-74.011,40.731,5,6.75
-74.011,40.731,6,2.6666666666666665
-74.011,40.732,0,2.0
-74.011,40.732,1,0.5833333333333334
-74.011,40.732,2,3.1666666666666665
-74.011,40.732,3,1.9166666666666667
-74.011,40.732,4,2.25
-74.011,40.732,5,7.333333333333333
-74.011,40.732,6,4.0
-74.011,40.733,2,0.08333333333333333
-74.011,40.733,3,0.5833333333333334
-74.011,40.733,4,0.25
-74.011,40.733,5,0.4166666666666667
-74.011,40.733,6,0.25
-74.011,40.734,4,0.08333333333333333
-74.011,40.734,5,0.16666666666666666
-74.011,40.735,4,0.08333333333333333
-74.011,40.735,5,0.08333333333333333
-74.011,40.736,1,0.08333333333333333
-74.011,40.736,5,0.08333333333333333
-74.011,40.737,0,0.25
-74.011,40.738,4,0.16666666666666666
-74.011,40.738,5,0.25
-74.011,40.739,3,0.16666666666666666
-74.011,40.74,0,0.16666666666666666
-74.011,40.74,2,0.08333333333333333
-74.011,40.74,6,0.5
-74.011,40.741,3,0.16666666666666666
-74.011,40.741,4,0.16666666666666666
-74.011,40.743,2,0.16666666666666666
-74.011,40.744,2,0.4166666666666667
-74.011,40.744,4,0.5833333333333334
-74.011,40.745,0,0.08333333333333333
-74.011,40.746,0,0.08333333333333333
-74.011,40.746,1,0.75
-74.011,40.746,2,0.5
-74.011,40.746,3,0.3333333333333333
-74.011,40.746,5,0.25
-74.011,40.747,0,0.08333333333333333
-74.011,40.747,1,0.16666666666666666
-74.011,40.747,2,0.4166666666666667
-74.011,40.747,3,1.0
-74.011,40.747,4,0.4166666666666667
-74.011,40.747,5,1.0
-74.011,40.747,6,0.5833333333333334
-74.011,40.748,0,0.08333333333333333
-74.011,40.748,1,0.75
-74.011,40.748,2,0.4166666666666667
-74.011,40.748,3,0.3333333333333333
-74.011,40.748,4,0.16666666666666666
-74.011,40.748,5,0.16666666666666666
-74.011,40.748,6,0.08333333333333333
-74.011,40.749,5,0.08333333333333333
-74.011,40.752,3,0.08333333333333333
-74.011,40.773,1,0.16666666666666666
-74.011,40.774,0,0.08333333333333333
-74.011,40.774,1,0.08333333333333333
-74.011,40.774,2,0.08333333333333333
-74.011,40.774,3,0.3333333333333333
-74.011,40.774,5,0.3333333333333333
-74.011,40.774,6,0.16666666666666666
-74.011,40.776,1,0.08333333333333333
-74.011,40.776,6,0.16666666666666666
-74.011,40.777,0,0.4166666666666667
-74.011,40.777,1,0.5
-74.011,40.777,2,1.25
-74.011,40.777,3,0.8333333333333334
-74.011,40.777,4,0.6666666666666666
-74.011,40.777,5,0.8333333333333334
-74.011,40.777,6,1.1666666666666667
-74.011,40.778,0,0.25
-74.011,40.778,1,0.16666666666666666
-74.011,40.778,2,0.4166666666666667
-74.011,40.778,6,0.3333333333333333
-74.011,40.779,1,0.3333333333333333
-74.011,40.779,2,0.08333333333333333
-74.011,40.78,0,0.08333333333333333
-74.011,40.781,3,0.08333333333333333
-74.011,40.782,1,0.4166666666666667
-74.011,40.782,2,0.08333333333333333
-74.011,40.782,4,0.08333333333333333
-74.011,40.782,5,0.08333333333333333
-74.011,40.782,6,0.4166666666666667
-74.011,40.783,3,0.3333333333333333
-74.011,40.783,4,0.16666666666666666
-74.011,40.785,4,0.08333333333333333
-74.011,40.785,5,0.08333333333333333
-74.011,40.786,2,0.25
-74.011,40.786,3,0.08333333333333333
-74.011,40.786,4,0.08333333333333333
-74.011,40.786,6,0.16666666666666666
-74.011,40.788,6,0.16666666666666666
-74.011,40.789,0,0.08333333333333333
-74.011,40.789,5,0.25
-74.011,40.789,6,0.16666666666666666
-74.011,40.79,2,0.16666666666666666
-74.011,40.79,4,0.08333333333333333
-74.011,40.79,5,0.25
-74.011,40.79,6,0.08333333333333333
-74.011,40.794,1,0.08333333333333333
-74.011,40.794,2,0.16666666666666666
-74.011,40.794,6,0.08333333333333333
-74.011,40.797,5,0.16666666666666666
-74.011,40.801,0,0.08333333333333333
-74.011,40.803,6,0.25
-74.011,40.804,5,0.25
-74.011,40.804,6,0.08333333333333333
-74.011,40.811,3,0.16666666666666666
-74.011,40.811,5,0.08333333333333333
-74.011,40.827,2,0.08333333333333333
-74.011,40.834,4,0.08333333333333333
-74.011,40.853,1,0.3333333333333333
-74.01,40.703,0,83.91666666666667
-74.01,40.703,1,115.5
-74.01,40.703,2,113.75
-74.01,40.703,3,103.66666666666667
-74.01,40.703,4,70.33333333333333
-74.01,40.703,5,32.166666666666664
-74.01,40.703,6,27.75
-74.01,40.704,0,78.66666666666667
-74.01,40.704,1,86.83333333333333
-74.01,40.704,2,85.0
-74.01,40.704,3,99.16666666666667
-74.01,40.704,4,84.91666666666667
-74.01,40.704,5,72.5
-74.01,40.704,6,49.166666666666664
-74.01,40.705,0,192.33333333333334
-74.01,40.705,1,216.33333333333334
-74.01,40.705,2,200.58333333333334
-74.01,40.705,3,231.33333333333334
-74.01,40.705,4,221.75
-74.01,40.705,5,291.3333333333333
-74.01,40.705,6,235.25
-74.01,40.706,0,160.16666666666666
-74.01,40.706,1,186.5
-74.01,40.706,2,183.08333333333334
-74.01,40.706,3,191.25
-74.01,40.706,4,207.41666666666666
-74.01,40.706,5,264.6666666666667
-74.01,40.706,6,267.1666666666667
-74.01,40.707,0,23.333333333333332
-74.01,40.707,1,24.0
-74.01,40.707,2,21.583333333333332
-74.01,40.707,3,22.416666666666668
-74.01,40.707,4,25.083333333333332
-74.01,40.707,5,26.25
-74.01,40.707,6,25.0
-74.01,40.708,0,70.91666666666667
-74.01,40.708,1,95.58333333333333
-74.01,40.708,2,72.75
-74.01,40.708,3,87.16666666666667
-74.01,40.708,4,75.83333333333333
-74.01,40.708,5,47.75
-74.01,40.708,6,53.333333333333336
-74.01,40.709,0,103.66666666666667
-74.01,40.709,1,125.0
-74.01,40.709,2,113.08333333333333
-74.01,40.709,3,118.0
-74.01,40.709,4,108.83333333333333
-74.01,40.709,5,88.83333333333333
-74.01,40.709,6,108.33333333333333
-74.01,40.71,0,226.75
-74.01,40.71,1,225.0
-74.01,40.71,2,222.25
-74.01,40.71,3,204.33333333333334
-74.01,40.71,4,233.58333333333334
-74.01,40.71,5,299.4166666666667
-74.01,40.71,6,265.0
-74.01,40.711,0,193.08333333333334
-74.01,40.711,1,184.5
-74.01,40.711,2,177.91666666666666
-74.01,40.711,3,172.25
-74.01,40.711,4,195.0
-74.01,40.711,5,298.0
-74.01,40.711,6,276.5833333333333
-74.01,40.712,0,115.58333333333333
-74.01,40.712,1,119.33333333333333
-74.01,40.712,2,111.25
-74.01,40.712,3,113.91666666666667
-74.01,40.712,4,131.08333333333334
-74.01,40.712,5,179.75
-74.01,40.712,6,165.08333333333334
-74.01,40.713,0,62.916666666666664
-74.01,40.713,1,85.58333333333333
-74.01,40.713,2,74.41666666666667
-74.01,40.713,3,78.5
-74.01,40.713,4,72.66666666666667
-74.01,40.713,5,82.41666666666667
-74.01,40.713,6,58.833333333333336
-74.01,40.714,0,144.83333333333334
-74.01,40.714,1,161.83333333333334
-74.01,40.714,2,164.58333333333334
-74.01,40.714,3,182.0
-74.01,40.714,4,185.16666666666666
-74.01,40.714,5,180.5
-74.01,40.714,6,159.75
-74.01,40.715,0,113.25
-74.01,40.715,1,138.66666666666666
-74.01,40.715,2,133.33333333333334
-74.01,40.715,3,154.25
-74.01,40.715,4,141.25
-74.01,40.715,5,162.25
-74.01,40.715,6,143.41666666666666
-74.01,40.716,0,79.33333333333333
-74.01,40.716,1,92.08333333333333
-74.01,40.716,2,88.83333333333333
-74.01,40.716,3,93.16666666666667
-74.01,40.716,4,94.0
-74.01,40.716,5,112.0
-74.01,40.716,6,84.0
-74.01,40.717,0,31.166666666666668
-74.01,40.717,1,50.583333333333336
-74.01,40.717,2,44.416666666666664
-74.01,40.717,3,50.5
-74.01,40.717,4,47.75
-74.01,40.717,5,53.833333333333336
-74.01,40.717,6,43.583333333333336
-74.01,40.718,0,41.583333333333336
-74.01,40.718,1,41.75
-74.01,40.718,2,51.25
-74.01,40.718,3,53.25
-74.01,40.718,4,44.416666666666664
-74.01,40.718,5,71.08333333333333
-74.01,40.718,6,66.91666666666667
-74.01,40.719,0,160.41666666666666
-74.01,40.719,1,177.25
-74.01,40.719,2,186.91666666666666
-74.01,40.719,3,181.91666666666666
-74.01,40.719,4,206.33333333333334
-74.01,40.719,5,242.0
-74.01,40.719,6,170.91666666666666
-74.01,40.72,0,471.5
-74.01,40.72,1,558.5833333333334
-74.01,40.72,2,535.8333333333334
